0,1,2,3,4,5
-28230,-21640,1030,3880,32000,18960
-28550,-21660,990,2940,33840,18440
-29770,-22340,6070,2080,32640,17320
-27510,-22360,5230,1220,32640,16780
-26150,-22760,5230,1060,32240,16380
-23730,-23260,4690,720,31740,15840
-23740,-23280,4490,720,31740,16070
-24100,-23640,4370,700,32900,15770
-24110,-23660,6080,-140,32320,15510
-24370,-22760,6080,-360,32120,15290
-25890,-23960,10420,-1800,32120,15110
-25900,-24180,9780,-1800,33310,14790
-25040,-24200,9460,-2020,33310,14490
-25540,-24440,8560,-2620,33230,16810
-25620,-21680,7840,-3400,32710,16150
-25760,-21700,7360,-3820,32710,17210
-26040,-22000,7360,-3860,32710,17830
-26420,-20660,7340,-4240,32330,17650
-26580,-21000,7180,-4400,33490,17310
-26460,-21020,7140,-4400,33430,17310
-27140,-21200,7140,-4400,34370,17230
-24720,-21920,6660,-5140,34370,16750
-24820,-22380,6560,-5140,35310,16470
-25180,-20580,6100,-5600,35150,16110
-25440,-14480,4860,-7280,33690,14650
-26460,-15460,4860,-7280,33010,17330
-27320,-15940,4860,-7860,32190,20070
-26640,-16040,4700,-7860,32010,19830
-26940,-16060,4420,-8140,31710,21010
-27400,-16160,4420,-8140,32390,20890
-25920,-16180,4040,-8480,32050,20490
-26500,-16520,5340,-8760,32050,20390
-26540,-16240,5320,-8780,32030,20210
-26920,-14640,5140,-9640,32030,20030
-27720,-15340,4880,-10440,31910,22710
-27180,-15360,4760,-10440,31790,22430
-27190,-15820,4680,-10520,31350,23500
-27290,-15720,4680,-10520,31350,23500
-27300,-15490,4680,-10640,31350,23400
-28880,-16550,3620,-5220,30130,22900
-26880,-17430,3560,-5920,30130,22540
-27700,-14730,2860,-6500,30110,21960
-26100,-14750,2580,-7040,29950,21360
-26340,-15650,1820,-7040,29950,23260
-26350,-15670,1780,-6810,29790,23260
-25270,-16030,1760,-6810,29410,22940
-26390,-16470,4380,-6810,28390,22900
-25990,-16630,4380,-6890,28390,22740
-26250,-16710,4380,-7170,29330,22420
-26370,-16830,4380,-6430,28950,22300
-26910,-16950,5660,-6430,28330,22300
-27070,-17110,6380,-6510,28330,21980
-27080,-17020,6320,-6510,28310,21980
-27180,-16480,6220,-6610,28170,21880
-26000,-16940,5920,-6870,28170,21720
-26840,-17280,5780,-4610,28170,20780
-26960,-18180,5040,-5130,28170,23060
-27480,-16520,5020,-5650,28170,22460
-26680,-16700,5020,-5950,27910,22400
-27100,-17140,4580,-4650,27910,22400
-27110,-17360,4160,-5090,27390,24010
-27590,-17380,5060,-5090,27390,23610
-26810,-17400,5040,-5210,27110,23270
-27050,-16560,5020,-5750,27070,23270
-27490,-17180,6580,-5890,26710,23270
-28530,-17380,5440,-2270,25670,23070
-28670,-18040,5440,-2270,26730,22810
-28790,-18300,6260,-2270,26510,22590
-28800,-17330,5800,-2270,26470,22130
-27340,-17930,5620,-2270,26150,21770
-28280,-18110,4340,-2790,24650,26190
-28290,-18490,4060,-3090,24530,27280
-26690,-19190,3620,-3090,24210,27140
-27110,-19410,3620,-3110,25050,26960
-27230,-19430,3620,-3550,24110,28480
-27410,-19730,3520,-3550,25030,28140
-27850,-19970,2920,-3810,24490,30220
-27930,-20090,2920,-3810,23730,31180
-27530,-20310,2900,-3810,23730,31020
-27670,-20590,2640,-3810,24690,30740
-27680,-20910,2320,-2840,24690,30420
-27860,-21350,2140,-1880,24530,30420
-28620,-22070,5180,-2400,24310,29600
-27880,-22310,4940,-2640,24290,29600
-28340,-22330,4800,-2780,25750,28900
-29180,-22350,4720,-3640,27810,28640
-29190,-22690,5830,-3640,27430,28260
-29910,-22810,5130,-1100,27130,27560
-29920,-21480,5130,-1540,26610,27200
-30420,-22180,4530,1300,25670,27100
-30430,-22170,4530,1300,25670,27100
-30750,-20330,4530,940,25350,26260
-30490,-20490,4530,940,25350,26160
-30790,-21330,7550,780,24450,25340
-31730,-19790,7410,640,24290,25180
-32430,-17690,6830,520,23590,25180
-32670,-16950,6810,420,23390,25000
-32750,-15850,6810,160,23030,24600
-32990,-15870,6730,700,22950,24480
-33000,-16130,6250,660,23740,24480
-33040,-15930,6130,660,23700,24480
-33050,-15380,6130,440,23700,24160
-33730,-13040,5930,-180,23540,23480
-34650,-13680,5630,-1100,27100,22700
-35010,-12720,5390,-1120,26840,22620
-35020,-11130,4630,-1120,26840,21800
-35280,-8630,3570,-1220,26420,21140
-35500,-8850,4610,-1640,26420,20960
-35920,-9110,5950,-2040,26300,20820
-36940,-10130,5530,-2040,28840,20740
-37620,-10590,5530,-2340,31200,19820
-38020,-11030,7250,-2660,30820,19640
-37740,-11050,7250,-2660,30820,19380
-37750,-11450,7230,-2840,31430,19380
-38710,-6850,6330,-3860,30870,18220
-39010,-4890,5750,-3920,30710,17360
-39150,-3850,5450,-3940,30130,17360
-39610,-3930,4970,-4020,29910,18680
-39910,-3950,6170,-4420,29730,18380
-39920,-4030,6170,-4170,29570,18380
-36660,-4050,5430,-5090,28670,17700
-37900,-630,5090,-5910,27910,17440
-38060,-770,4850,-5110,27650,17440
-38780,-890,3310,-5890,26130,22120
-39040,-910,3190,-6010,25650,23120
-37380,-1090,2950,-6210,25290,22440
-37900,-1730,2310,-6330,25290,24360
-38020,-2890,2110,-4550,24990,24360
-38030,-2990,2110,-4550,24870,24590
-38050,-2550,2030,-4790,24850,24510
-38490,-2730,2030,-4830,24550,25470
-38810,-2970,2010,-3190,24270,24690
-38890,-2750,2010,-3270,24270,24630
-39930,-3110,5330,-3270,23210,23770
-40090,-3210,5330,-3310,23110,24170
-40390,-3430,6150,-3430,23110,23990
-41230,-3750,6150,-1490,22390,23930
-41510,-3770,6130,-1490,22390,24250
-41630,-3790,6110,-1650,22050,24910
-42230,-3810,5370,-2290,24130,24830
-42610,-3910,6810,-2990,23870,24830
-39250,-4730,6250,-3610,23450,23890
-39650,-5130,7470,-3670,23090,23890
-40330,-2890,7450,-4350,22950,23170
-40470,-3470,7330,-4350,22930,24030
-40770,-4070,8850,-4350,22910,23430
-40390,-4170,8750,-4370,22850,23330
-41390,970,7810,-5390,21770,22230
-41850,550,7590,-5390,21530,23570
-41860,530,7170,-4360,21310,23210
-42320,30,7170,-5160,21270,25010
-43060,10,6670,-3900,21270,25010
-39760,-750,6190,-4360,20490,24190
-39770,-990,5790,-4360,20390,24940
-40810,3370,5770,-4740,19190,23220
-41490,2670,5650,-3140,19150,23160
-41790,3130,5630,-3140,19010,23160
-41800,2990,5170,-3200,18870,23970
-41810,2590,4730,-3440,18550,25380
-41820,1730,6380,-4020,18350,25380
-41830,1490,6320,-4020,19040,25000
-41990,890,5980,-2300,18960,24460
-42490,390,7400,-2400,18640,24460
-42550,370,7380,-2400,18780,24420
-43290,-390,6420,-2400,17800,27860
-43530,-750,6380,-1580,17620,27860
-44310,-1270,6180,1160,17080,27160
-44550,-1550,6120,2180,17080,26720
-45410,-2430,6120,2180,19440,26100
-45420,-3410,5100,5030,18820,25880
-46360,-3590,8020,4590,17940,25400
-47040,-1870,7400,4390,17720,25400
-47050,-1740,7400,4350,17680,25360
-47830,-2520,7320,3570,17460,28000
-48170,-3400,6840,5930,17460,27340
-48310,-3420,7220,5850,17320,27340
-48630,-1400,6780,5490,16820,26940
-48750,-1660,8020,5330,16540,26520
-49070,-1680,8840,4910,16540,26460
-49250,-2440,8820,6170,16400,26300
-49370,-2560,8820,6570,16240,26300
-49380,-3340,8480,9200,15460,25580
-48480,-3500,8280,9200,15380,25120
-48490,-3430,8260,9200,15380,25080
-49210,-3550,8240,9200,14620,26700
-47470,-3790,7880,8780,14060,26540
-47590,-4210,6980,11100,13520,26200
-48430,-4230,6380,9980,13520,28780
-45370,-5070,5160,9560,12940,28780
-45190,-5150,5080,9560,12940,28760
-46150,-5170,5060,11680,12380,28200
-46160,-5810,4340,10680,12280,30670
-46820,-2710,4200,9460,12180,29690
-47120,-1790,4160,9420,11680,29650
-47240,-1910,4160,9040,11100,30850
-46580,-2210,4160,9020,11100,30510
-46590,-2330,4350,8960,11100,30510
-46970,-1410,4270,8960,11000,30150
-46250,-1630,4250,8720,11000,29910
-45690,-1910,4250,8700,10740,29910
-46110,-970,3830,8680,10700,29870
-46120,-1050,3810,8680,10680,30000
-47040,-1770,3510,7760,13720,29820
-45320,-2030,2910,7420,13580,29440
-45980,-2050,1810,7360,13380,31480
-45340,-2210,1790,7340,13000,31420
-45350,-2330,1770,7490,13000,31420
-45990,-3050,1190,6910,12680,34260
-45230,-3070,1170,6770,12100,34260
-43830,-3090,870,6630,11700,33720
-44410,-3270,2850,6630,11100,33100
-45310,-3290,4750,6310,10640,32900
-45750,-3510,4250,6290,12220,32500
-45450,-3530,4230,6290,12140,32320
-46130,-4150,8790,5230,10780,31480
-46270,-2670,8370,5230,10320,31020
-46350,-2510,8370,5170,10320,31000
-45790,-2530,8230,5170,10000,30920
-45830,-2110,8170,4950,9940,30880
-46690,1270,7730,4210,9300,30180
-46700,1250,7710,4280,9300,30160
-47520,430,11050,3480,8400,30160
-46580,410,11050,3040,8300,29780
-44920,390,11050,2420,7980,29080
-45200,110,11030,3360,7800,28900
-45210,2160,10930,2260,7280,28580
-45490,1680,12210,1860,7160,28580
-45190,1660,12210,1640,7140,28540
-45630,1200,11830,1500,8840,28260
-45670,2020,11830,920,8840,28060
-46050,2000,11310,500,8780,29460
-46170,1840,10810,0,8080,31440
-46610,1400,10530,1560,7920,31200
-46620,1380,10510,1520,8010,31200
-46700,2340,10490,1440,7830,30600
-46710,2140,9790,580,9940,30260
-46930,1920,9770,180,11120,29940
-46010,1640,9770,-140,11120,29620
-44930,1320,9330,-200,11120,29360
-44950,1280,9310,-200,11100,29460
-44730,1260,9310,-240,11000,29400
-44910,1160,9310,-420,10860,30000
-45050,1600,9170,-500,10860,29920
-45590,3320,9170,-860,10860,29100
-45890,3300,10050,-960,10560,28940
-45930,2920,10990,-1340,10560,28800
-45390,2620,10990,-1560,10560,28780
-45400,2460,11260,-1660,10560,28780
-45410,3270,10900,-1960,10420,28780
-45630,3170,10700,-2020,10420,29360
-45830,2670,11860,-2480,10420,29360
-46550,2650,11860,-2740,11420,29360
-46710,2490,11440,-2920,11100,30600
-46870,2250,11280,-1720,10980,30080
-47790,1830,13780,-2240,10860,29560
-48270,1510,13780,-1120,10620,29480
-48590,890,15720,-1680,10480,29180
-48600,630,16450,-1680,10480,28720
-49140,610,16190,-1680,10440,29580
-49260,-410,16190,-520,10420,29580
-49840,990,16050,-1040,10260,29580
-50020,2050,15910,-1580,10160,29480
-50030,2030,15030,750,9460,28760
-50610,1510,14510,710,9420,30460
-50930,2230,14510,550,9400,30240
-50830,2190,14490,530,9380,30240
-50840,2170,14410,720,9380,30160
-50900,2150,14350,660,9200,30540
-51220,1750,14270,540,9200,31460
-51880,1710,14270,-160,9200,32860
-51890,1570,14270,-620,9100,33570
-52170,1270,16050,-620,8700,32770
-52180,1010,16050,-620,9270,32470
-51160,710,15750,-620,8970,32350
-51320,1470,15750,-920,8670,32350
-52360,-50,14690,-2440,15030,31130
-53060,-430,14690,-2440,16170,31070
-53340,50,14690,-2460,15990,31070
-53700,-10,14510,-2480,15990,31690
-53980,-30,15570,-2480,15650,31270
-50340,-730,15090,-2540,14650,29870
-50700,-1170,14290,-2700,14070,32210
-51480,-1850,14230,-3180,13730,34550
-50240,-2090,13650,-3600,13730,34550
-51660,-2470,18770,-4960,12030,34290
-50880,-2610,18530,-5020,11690,34290
-50890,-3010,18510,-5020,12520,33890
-51050,-2690,18510,-5100,12520,33810
-49750,-2710,18190,-5100,11800,33570
-50430,-3690,18190,-5160,11800,35290
-50440,-3710,18240,-5160,11800,35270
-50320,-3730,18220,-5200,11800,35230
-50330,-3870,18200,-4650,11780,34870
-50390,-4230,17740,-4790,11720,35950
-50630,-4850,17460,-5630,14220,35430
-50830,-4870,17200,-5990,15540,34950
-51270,-5690,19720,-6130,15100,34270
-50330,-5990,19600,-6370,15100,33990
-50340,-6450,19140,-7010,14460,36200
-50940,-7090,21840,-7190,13520,35860
-49860,-7610,21840,-7250,13080,35800
-49870,-7690,21680,-7000,13080,35800
-49880,-6400,21420,-7500,13080,35280
-52260,-7500,20220,-9640,12920,42260
-52640,-7520,19740,-8320,12700,42040
-52680,-7540,19740,-8400,12660,42220
-52690,-5610,19380,-9080,12000,42000
-54210,-6150,18700,-9320,15480,41500
-54430,-6390,18680,-9340,16360,41120
-54440,-6410,19090,-9440,16180,41020
-54780,-6870,19090,-9480,15740,42300
-55060,-7430,18810,-9580,15240,44020
-53860,-7450,17790,-9640,15240,43920
-53870,-7790,17610,-8390,14600,43840
-50230,-8510,16710,-8410,13540,42900
-50240,-8670,16710,-8430,13730,42900
-50250,-9250,15710,-8870,13630,45030
-51110,-9850,15690,-9350,16450,44170
-51270,-9950,16490,-9530,16090,44170
-51390,-10670,16390,-7930,15770,43830
-53350,-12450,14990,-9890,14130,52570
-53530,-11570,14330,-9890,14130,52530
-51770,-11590,13830,-10110,13470,52170
-52390,-11770,15250,-10110,12850,52170
-52400,-11810,15210,-10020,12850,52170
-52540,-11830,15050,-10120,13270,52170
-52300,-12050,15050,-10140,13270,52170
-53380,-8650,14930,-10340,12270,51170
-53560,-8670,14890,-9960,12130,51170
-53440,-8690,14790,-9960,12130,51170
-54440,-9370,13770,-10980,11290,55730
-54880,-9390,14610,-10980,11290,55350
-55280,-8170,14410,-10980,10990,55030
-55660,-8190,13690,-8880,10450,54590
-55670,-7800,13670,-9000,10330,54470
-54330,-8300,13490,-9000,10330,53810
-53710,-8440,13470,-9260,10150,53790
-53150,-8460,13410,-9480,9890,53790
-53390,-8960,16710,-9940,8590,52990
-54070,-9080,15970,-8280,8590,52870
-54080,-8510,15590,-8460,8590,52870
-54220,-8530,15590,-8220,8590,52790
-54420,-8730,17150,-8480,8270,52210
-55140,-9810,16370,-9480,7610,56450
-55150,-9830,16620,-9500,7590,56270
-55390,-9970,16160,-9560,7410,57350
-55670,-10250,17380,-10040,7230,57350
-56770,-10850,16360,-11060,6190,62130
-56790,-10870,16220,-10880,6190,62130
-56990,-10470,16220,-10880,5990,62130
-57000,-10750,16020,-10880,5910,62700
-56440,-10770,16020,-10880,5490,62580
-56920,-11390,15960,-8160,4790,61720
-57680,-11870,15320,-5140,4130,61240
-58020,-12010,14840,-5160,5490,60860
-58030,-10980,14840,-5780,5490,60460
-58490,-9840,14740,-5900,5490,60000
-58570,-10120,15660,-6040,5230,59840
-58750,-11080,17680,-6380,4690,59840
-58770,-11100,17580,-6140,4590,59840
-59150,-11580,17560,-6140,5690,59620
-59160,-11330,17440,-6180,5650,59580
-59170,-9680,17300,-6440,5130,58860
-59330,-9040,17280,-6520,4750,58860
-59340,-7230,16820,-6860,4290,58320
-59580,-7470,16820,-7100,5010,58320
-59640,-7530,16440,-6260,5010,57980
-59650,-7630,17410,-6480,4610,57740
-59660,-8330,16890,-7220,6580,57740
-60040,-8350,16890,-7220,7480,57240
-60050,-8630,16890,-7220,8410,56600
-60060,-7940,16790,-7500,8110,56600
-57620,-9000,16790,-7740,7770,55800
-57630,-9720,20400,-8760,7110,54600
-55670,-9860,19940,-9420,7030,53980
-55680,-9880,19820,-9820,6650,54910
-56000,-9440,19820,-9880,6650,54850
-56260,-7220,19100,-10380,6070,54690
-56860,-7860,19100,-10660,8090,54190
-57420,-8560,18380,-10660,10830,53430
-58360,-8860,17420,-6300,9710,52390
-58420,-9140,17420,-6360,10270,52230
-58430,-9420,16880,-4210,9870,51310
-58830,-10100,16000,-5090,13230,50790
-58840,-10280,15880,-5330,13800,50770
-59100,-10520,16520,-5330,13780,50650
-54640,-11300,15620,-6630,12920,50030
-54650,-10190,15520,-7190,12920,49590
-54850,-10390,15320,-7530,12580,50870
-53570,-10410,15320,-8230,12400,50490
-53750,-10430,14780,-5710,11880,49230
-54110,-10450,14420,-5730,11520,50350
-53250,-10470,13880,-5910,11520,50230
-53510,-10810,13840,-3590,10680,49390
-53750,-10830,13820,-2530,10540,48750
-53760,-10850,13800,-2420,10540,48690
-54340,-9970,13780,-2620,10460,48690
-53340,-10410,13780,-2620,10440,48150
-53880,-8910,13780,-3040,9900,48150
-54160,-9050,14560,-3040,9660,48030
-54780,-9550,14540,-3340,9240,49890
-55000,-9690,14540,-2760,9220,49690
-55010,-9710,14540,-2330,9000,49510
-55020,-9990,13960,-2770,10310,49510
-54660,-10110,13960,-2810,10110,49510
-54740,-10170,13960,-2810,10250,49510
-55400,-10650,17220,-3370,9530,48670
-55410,-11130,18570,-3830,9530,48270
-55290,-11150,18470,-3830,9530,48270
-56710,-12450,17930,-4690,14810,47110
-53110,-13370,16830,-5170,14730,46090
-53120,-13450,16750,-5270,15180,45910
-53130,-13470,16430,-5270,14860,46580
-53140,-13750,16430,-5470,14760,47170
-53380,-14010,16330,-4670,14760,46970
-54340,-11690,15290,-4830,14760,46810
-54350,-10680,15290,-5010,13940,46810
-54590,-10700,15070,-5050,13940,47330
-54600,-9550,15070,-5130,13400,46810
-55120,-10130,14830,-5130,15080,46470
-55300,-10650,14810,-5530,16840,45830
-55560,-10950,16430,-5930,16680,45330
-54740,-10970,16210,-6190,16400,45290
-52340,-11630,15770,-6430,16400,44230
-52440,-11650,16130,-6490,16220,44230
-53080,-10090,15450,-6490,15980,44230
-53090,-10230,15450,-6570,16330,44110
-53370,-9710,15370,-6650,16330,44030
-52770,-9870,15370,-6650,16010,43910
-52780,-9890,14350,-7210,18180,43350
-52860,-10530,14330,-7310,17560,44810
-53080,-8950,14330,-7670,17420,43950
-53840,-9790,14170,-8350,16980,46830
-53960,-9190,14150,-8510,16780,46730
-54080,-5910,13050,-9470,16460,45950
-52360,-5930,12950,-10210,16260,45290
-52800,-6310,12670,-10210,17760,44890
-53200,-6630,12590,-10450,18800,44890
-53210,-6480,12470,-10470,18800,44890
-52650,-6580,12370,-10730,18760,44830
-53750,-3720,11610,-10730,18000,44590
-53760,-4120,11170,-10790,19210,44290
-53900,-3080,11150,-11410,19210,44030
-53910,-3100,11150,-11490,19320,44030
-54250,-3440,10830,-11610,18880,45590
-54290,-2860,10830,-11650,18380,45590
-54300,-1750,10530,-12330,18340,45510
-54920,-2430,13490,-13050,17900,45010
-55480,-2630,14770,-13310,17640,45010
-57040,-3030,14070,-14110,22660,43450
-57260,-3570,14870,-14130,22660,43430
-57840,-3830,17170,-14570,22120,42950
-57080,-4110,17170,-14690,21820,42890
-57880,-5570,16250,-10850,21160,42890
-58860,-5810,16170,-10950,22820,42630
-59200,-5830,16170,-9510,22600,41770
-59280,-5410,16090,-9690,22520,41770
-59760,-5750,15710,-10110,24280,41630
-60140,-6350,15690,-10710,23500,44010
-60150,-6530,15610,-10710,23140,44640
-60160,-3460,14450,-10710,21460,44420
-60170,-4320,14450,-10710,20700,46050
-60370,-3720,14450,-10710,20300,46050
-60530,-1660,13850,-11470,20240,45570
-60750,-2080,13730,-12190,22040,45250
-60760,-2100,13610,-12040,22040,45250
-62120,4160,12650,-13540,20380,44470
-62130,4140,12450,-13270,20340,44470
-62410,3920,12430,-13290,20920,44430
-62420,3740,11630,-13650,23050,43650
-62430,4110,11630,-13650,23050,43290
-62440,4400,11630,-13690,23050,43050
-63740,2820,11610,-14410,21790,47930
-63800,2760,11450,-13870,21530,47930
-62680,2540,11030,-13870,21050,47930
-62690,2480,11010,-13720,20990,47930
-63490,1980,10390,-14580,24070,47630
-63750,1940,11090,-14680,23810,47590
-64370,1120,11090,-11840,23030,46970
-64490,2180,10970,-12220,22990,46570
-64810,1860,10450,-9680,22070,46110
-65430,1580,10390,-10160,23850,45770
-65440,1440,10250,-10160,23590,46320
-65620,2060,9970,-10160,23590,46160
-64400,1740,9650,-10260,23270,46000
-64410,1380,9650,-8750,22650,45480
-64420,900,11160,-9210,22410,45160
-64460,980,11120,-9210,22410,45160
-64470,960,11790,-9470,22410,44780
-64870,-600,10230,-9610,26130,44720
-65050,-620,10230,-9410,26130,44720
-65410,240,10090,-9410,26130,44360
-65590,40,10030,-9610,26130,45000
-66010,3920,9010,-10150,24870,44360
-64610,3200,8990,-10170,24230,44360
-64890,1920,8370,-6370,23490,43480
-65250,1840,8370,-6370,23490,43920
-66430,1460,11770,-7250,23070,43380
-66650,940,13250,-7770,23070,43160
-66660,720,13250,-7770,23300,43160
-67120,600,13250,-6830,23180,42920
-67540,3640,12430,-7110,22460,42120
-68120,2880,15630,-7230,21880,40960
-67100,2640,15630,-7290,21520,40600
-67640,1520,20470,-8490,20320,39820
-67820,2000,20470,-8490,20320,39520
-67830,1380,22000,-8730,20240,38940
-67840,2730,21960,-9490,19940,38700
-68100,3930,21720,-9750,19680,38520
-68110,4400,21720,-9790,19680,38100
-68390,4120,21300,-10070,19680,39360
-68400,4080,21300,-9980,19640,39360
-68440,4060,21220,-9520,19560,39120
-69800,4040,25700,-10740,18620,38180
-70240,5740,25100,-11400,18620,38180
-68980,5720,24760,-11400,18180,37720
-69460,5700,24620,-10220,17700,37660
-69580,5660,24800,-10220,17680,37660
-67820,5080,24240,-10220,17280,37440
-67830,4880,23500,-10260,18710,37000
-68330,4360,22560,-10880,22210,36080
-66370,4340,22300,-11480,21730,35480
-67270,6160,21960,-11480,21150,35480
-67550,5660,21600,-11600,19930,37960
-65430,5640,21300,-11920,19550,36860
-65590,5140,21280,-11920,19530,37560
-66550,4500,20080,-13200,19030,42140
-66850,3960,21600,-13580,19030,41840
-67010,3680,22820,-13740,18570,41680
-66070,3660,22660,-13820,18470,41100
-66490,2680,22020,-10680,17530,40940
-66870,2540,23100,-10720,17530,40420
-67390,2020,22900,-10780,17010,42240
-67890,1960,22880,-10200,17010,42240
-67900,1500,22740,-10200,17010,42850
-68140,2740,22320,-10540,17010,42610
-68200,2460,23020,-10880,16990,42610
-69280,4740,22920,-10900,16770,41750
-69900,3880,22200,-11520,20430,40910
-70220,3780,22180,-11520,20330,41450
-70320,3660,22180,-11540,20290,41730
-71060,5640,22180,-11580,19750,41070
-70460,5620,22180,-11780,19430,41010
-70470,5180,21740,-11780,20340,40990
-69490,4920,21640,-11960,20120,40770
-69500,4900,21640,-12240,19780,41420
-69800,4720,21160,-12420,19300,43040
-70260,4700,20500,-12580,20920,42720
-71040,4320,20100,-10260,20680,42200
-71360,3220,22280,-10260,19980,42140
-71380,3320,22280,-10260,19980,42060
-70400,3300,22100,-10720,19660,42060
-70520,3960,21980,-10720,19520,41780
-70530,3760,21980,-10720,19320,42190
-71170,3740,21400,-10720,18700,44050
-71390,3160,21400,-9240,18660,43410
-70990,3140,21320,-9340,18560,43310
-71050,3120,21320,-9340,18500,43450
-71060,2960,20680,-9740,18500,44660
-71800,7000,19600,-10780,17580,44400
-71880,7280,19560,-10840,17480,44400
-71040,6960,19560,-10900,17020,44400
-71240,7600,19540,-11320,17020,44400
-69500,7580,19540,-11320,16680,43020
-70380,7000,18320,-6980,16300,41740
-70980,6460,18320,-7300,18360,41140
-72000,5840,17300,-8600,23360,40100
-72940,5520,16560,-5220,22540,39540
-72950,5420,16200,-5220,22440,40110
-72410,5260,16200,-5380,22220,40110
-67110,4420,15020,-6480,21260,38890
-67330,5400,14860,-6840,21100,38810
-67010,5380,14860,-6840,20900,38710
-67690,4220,19300,-8260,20280,38150
-64710,3680,18900,-8800,18780,38150
-64250,3600,18840,-8800,18720,37890
-64670,3260,18840,-9680,21440,36810
-64680,3240,18840,-9680,21400,36880
-64800,4100,18820,-10400,21400,36880
-64810,7370,18140,-11300,20500,36100
-64820,7350,18060,-11340,20500,36250
-64830,7330,17400,-11340,21770,35670
-62470,6890,16900,-11920,21250,35350
-62890,6830,16380,-11920,21170,36430
-63550,6050,15800,-12200,23470,36430
-63560,5950,16090,-12280,23370,36430
-63600,5910,16090,-12400,23570,36430
-64000,5470,16070,-12660,24990,36130
